match_no,date,venue,stage,team1,team2,toss_winner,toss_decision,innings,batting_team,bowling_team,over,phase,runs_in_over,wickets_in_over,fours,sixes,bowlers,batsmen,main_batter,cumulative_runs,cumulative_wkts,score_after_over,over_summary,first_ings_score,first_ings_wkts,second_ings_score,second_ings_wkts,match_result,match_winner,player_of_the_match,top_scorer,highscore,best_bowling,best_bowling_figure
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,1,DC,GT,16,Death,13,0,1,1,Arshad Khan,"Ashutosh Sharma, Axar",Ashutosh Sharma,161,4,161/4,"13 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,1,DC,GT,17,Death,10,0,1,0,Siraj,"Ashutosh Sharma, Axar",Ashutosh Sharma,171,4,171/4,"10 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,1,DC,GT,18,Death,15,2,0,2,Prasidh,"Ashutosh Sharma, Axar, Ferreira, Vipraj Nigam",Ashutosh Sharma,186,6,186/6,"15 runs, 2 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,1,DC,GT,19,Death,6,1,0,0,Ishant,"Ashutosh Sharma, Ferreira, Mitchell Starc",Ashutosh Sharma,192,7,192/7,"6 runs, 1 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,1,DC,GT,20,Death,9,1,1,0,Sai Kishore,"Ashutosh Sharma, Kuldeep Yadav, Mitchell Starc",Kuldeep Yadav,201,8,201/8,"9 runs, 1 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,1,Powerplay,8,0,1,0,Mitchell Starc,"Sai Sudharsan, Shubman Gill",Sai Sudharsan,8,0,8/0,"8 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,2,Powerplay,10,1,2,0,Mukesh Kumar,"Buttler, Sai Sudharsan, Shubman Gill",Shubman Gill,18,1,18/1,"10 runs, 1 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,3,Powerplay,11,0,2,0,Mitchell Starc,"Buttler, Sai Sudharsan",Sai Sudharsan,29,1,29/1,"11 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,4,Powerplay,12,0,1,1,Axar,"Buttler, Sai Sudharsan",Sai Sudharsan,41,1,41/1,"12 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,5,Powerplay,14,0,0,2,Vipraj Nigam,"Buttler, Sai Sudharsan",Buttler,55,1,55/1,"14 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,6,Powerplay,12,0,2,0,Mukesh Kumar,"Buttler, Sai Sudharsan",Sai Sudharsan,67,1,67/1,"12 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,7,Middle,6,0,0,0,Axar,"Buttler, Sai Sudharsan",Buttler,73,1,73/1,"6 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,8,Middle,2,1,0,0,Kuldeep Yadav,"Buttler, Rutherford, Sai Sudharsan",Buttler,75,2,75/2,"2 runs, 1 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,9,Middle,10,0,0,1,Vipraj Nigam,"Buttler, Rutherford",Buttler,85,2,85/2,"10 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,10,Middle,9,0,1,0,Kuldeep Yadav,"Buttler, Rutherford",Rutherford,94,2,94/2,"9 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,11,Middle,4,0,0,0,Vipraj Nigam,"Buttler, Rutherford",Buttler,98,2,98/2,"4 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,12,Middle,12,0,0,1,Kuldeep Yadav,"Buttler, Rutherford",Rutherford,110,2,110/2,"12 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,13,Middle,18,0,1,2,Mohit Sharma,"Buttler, Rutherford",Rutherford,128,2,128/2,"18 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,14,Middle,10,0,1,0,Vipraj Nigam,"Buttler, Rutherford",Buttler,138,2,138/2,"10 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,15,Middle,20,0,5,0,Mitchell Starc,Buttler,Buttler,158,2,158/2,"20 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,16,Death,7,0,1,0,Kuldeep Yadav,"Buttler, Rutherford",Buttler,165,2,165/2,"7 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,17,Death,14,0,0,1,Mukesh Kumar,"Buttler, Rutherford",Buttler,179,2,179/2,"14 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,18,Death,10,0,1,0,Mohit Sharma,"Buttler, Rutherford",Buttler,189,2,189/2,"10 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,19,Death,5,1,0,0,Mukesh Kumar,"Buttler, Rahul Tewatia, Rutherford",Rutherford,194,3,194/3,"5 runs, 1 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
35,"Apr 19, 2025","Narendra Modi Stadium, Ahmedabad",League,GT,DC,GT,Bowl,2,GT,DC,20,Death,10,0,1,1,Mitchell Starc,Rahul Tewatia,Rahul Tewatia,204,3,204/3,"10 runs, 0 wicket(s)",203.0,8.0,204.0,3.0,completed,GT,Jos Buttler,Jos Buttler,97.0,Prasidh Krishna,4--41
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,1,Powerplay,12,0,2,0,Jofra Archer,"Markram, Mitchell Marsh",Markram,12,0,12/0,"12 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,2,Powerplay,3,0,0,0,Theekshana,"Markram, Mitchell Marsh",Markram,15,0,15/0,"3 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,3,Powerplay,3,1,0,0,Jofra Archer,"Markram, Mitchell Marsh, Pooran",Markram,18,1,18/1,"3 runs, 1 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,4,Powerplay,12,0,2,0,Theekshana,"Markram, Pooran",Markram,30,1,30/1,"12 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,5,Powerplay,12,0,2,0,Jofra Archer,"Markram, Pooran",Markram,42,1,42/1,"12 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,6,Powerplay,4,1,1,0,Sandeep Sharma,"Pant, Pooran",Pooran,46,2,46/2,"4 runs, 1 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,7,Middle,5,0,0,0,Tushar Deshpande,"Markram, Pant",Markram,51,2,51/2,"5 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,8,Middle,4,1,0,0,Hasaranga,"Ayush Badoni, Markram, Pant",Markram,55,3,55/3,"4 runs, 1 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,9,Middle,8,0,1,0,Tushar Deshpande,"Ayush Badoni, Markram",Ayush Badoni,63,3,63/3,"8 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,10,Middle,13,0,0,2,Hasaranga,"Ayush Badoni, Markram",Markram,76,3,76/3,"13 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,11,Middle,16,0,2,0,Sandeep Sharma,"Ayush Badoni, Markram",Ayush Badoni,92,3,92/3,"16 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,12,Middle,13,0,0,1,Theekshana,"Ayush Badoni, Markram",Markram,105,3,105/3,"13 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,13,Middle,6,0,0,0,Tushar Deshpande,"Ayush Badoni, Markram",Markram,111,3,111/3,"6 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,14,Middle,5,0,0,0,Hasaranga,"Ayush Badoni, Markram",Ayush Badoni,116,3,116/3,"5 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,15,Middle,5,0,0,0,Theekshana,"Ayush Badoni, Markram",Ayush Badoni,121,3,121/3,"5 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,16,Death,10,1,0,1,Hasaranga,"Ayush Badoni, Markram, Miller",Ayush Badoni,131,4,131/4,"10 runs, 1 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,17,Death,8,0,1,0,Sandeep Sharma,"Ayush Badoni, Miller",Ayush Badoni,139,4,139/4,"8 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,18,Death,7,1,1,0,Tushar Deshpande,"Abdul Samad, Ayush Badoni, Miller",Ayush Badoni,146,5,146/5,"7 runs, 1 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,19,Death,7,0,0,0,Jofra Archer,"Abdul Samad, Miller",Abdul Samad,153,5,153/5,"7 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,1,LSG,RR,20,Death,27,0,0,4,Sandeep Sharma,"Abdul Samad, Miller",Abdul Samad,180,5,180/5,"27 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,2,RR,LSG,1,Powerplay,13,0,1,1,Thakur,"Jaiswal, Vaibhav Suryavanshi",Vaibhav Suryavanshi,13,0,13/0,"13 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,2,RR,LSG,2,Powerplay,13,0,1,1,Avesh Khan,"Jaiswal, Vaibhav Suryavanshi",Vaibhav Suryavanshi,26,0,26/0,"13 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,2,RR,LSG,3,Powerplay,13,0,1,1,Thakur,"Jaiswal, Vaibhav Suryavanshi",Jaiswal,39,0,39/0,"13 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
36,"Apr 19, 2025","Sawai Mansingh Stadium, Jaipur",League,RR,LSG,LSG,Bat,2,RR,LSG,4,Powerplay,2,0,0,0,Digvesh Rathi,"Jaiswal, Vaibhav Suryavanshi",Jaiswal,41,0,41/0,"2 runs, 0 wicket(s)",180.0,5.0,178.0,5.0,completed,LSG,Avesh Khan,Yashasvi Jaiswal,74.0,Avesh Khan,3--37
